#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_XVI_cen16 chr16_77_729600_739200 Recipient armR TELR16 TerminalTEL 216000 -4.312
LC_IV_XV_XVI_cen16 chr16_78_739200_748800 Recipient armR TELR16 TerminalTEL 206400 -4.126
LC_IV_XV_XVI_cen16 chr16_79_748800_758400 Recipient armR TELR16 TerminalTEL 196800 -4.197
LC_IV_XV_XVI_cen16 chr16_80_758400_768000 Recipient armR TELR16 TerminalTEL 187200 -4.635
LC_IV_XV_XVI_cen16 chr16_81_768000_777600 Recipient armR TELR16 TerminalTEL 177600 -4.712
LC_IV_XV_XVI_cen16 chr16_82_777600_787200 Recipient armR TELR16 TerminalTEL 168000 -4.593
LC_IV_XV_XVI_cen16 chr16_83_787200_796800 Recipient armR TELR16 TerminalTEL 158400 -4.842
LC_IV_XV_XVI_cen16 chr16_84_796800_806400 Recipient armR TELR16 TerminalTEL 148800 -5.035
LC_IV_XV_XVI_cen16 chr16_85_806400_816000 Recipient armR TELR16 TerminalTEL 139200 -6.161
LC_IV_XV_XVI_cen16 chr16_86_816000_825600 Recipient armR TELR16 TerminalTEL 129600 -6.66
LC_IV_XV_XVI_cen16 chr16_87_825600_835200 Recipient armR TELR16 TerminalTEL 120000 -7.387
LC_IV_XV_XVI_cen16 chr16_88_835200_844800 Recipient armR TELR16 TerminalTEL 110400 -7.821
LC_IV_XV_XVI_cen16 chr16_89_844800_854400 Recipient armR TELR16 TerminalTEL 100800 -8.336
LC_IV_XV_XVI_cen16 chr16_90_854400_864000 Recipient armR TELR16 TerminalTEL 91200 -8.339
LC_IV_XV_XVI_cen16 chr16_91_864000_873600 Recipient armR TELR16 TerminalTEL 81600 -8.885
LC_IV_XV_XVI_cen16 chr16_92_873600_883200 Recipient armR TELR16 TerminalTEL 72000 -9.477
LC_IV_XV_XVI_cen16 chr16_93_883200_892800 Recipient armR TELR16 TerminalTEL 62400 -9.752
LC_IV_XV_XVI_cen16 chr16_94_892800_902400 Recipient armR TELR16 TerminalTEL 52800 -7.961
LC_IV_XV_XVI_cen16 chr16_95_902400_912000 Recipient armR TELR16 TerminalTEL 43200 -4.831
LC_IV_XV_XVI_cen16 chr16_96_912000_921600 Recipient armR TELR16 TerminalTEL 33600 -2.17
LC_IV_XV_XVI_cen16 chr16_97_921600_931200 Recipient armR TELR16 TerminalTEL 24000 -1.069
LC_IV_XV_XVI_cen16 chr16_98_931200_940800 Recipient armR TELR16 TerminalTEL 14400 -1.751
LC_IV_XV_XVI_cen16 chr16_99_940800_950400 Recipient armR TELR16 TerminalTEL 4800 -2.524
LC_IV_XV_XVI_cen4 chr1_1_0_9600 NoFused armL TELL1 TerminalTEL 4800 2.215
LC_IV_XV_XVI_cen4 chr1_2_9600_19200 NoFused armL TELL1 TerminalTEL 14400 3.439
LC_IV_XV_XVI_cen4 chr1_3_19200_28800 NoFused armL TELL1 TerminalTEL 24000 3.895
LC_IV_XV_XVI_cen4 chr1_4_28800_38400 NoFused armL TELL1 TerminalTEL 33600 4.219
LC_IV_XV_XVI_cen4 chr1_5_38400_48000 NoFused armL TELL1 TerminalTEL 43200 4.152
LC_IV_XV_XVI_cen4 chr1_6_48000_57600 NoFused armL TELL1 TerminalTEL 52800 4.441
LC_IV_XV_XVI_cen4 chr1_7_57600_67200 NoFused armL TELL1 TerminalTEL 62400 4.394
LC_IV_XV_XVI_cen4 chr1_8_67200_76800 NoFused armL TELL1 TerminalTEL 72000 4.778
LC_IV_XV_XVI_cen4 chr1_9_76800_86400 NoFused armL TELL1 TerminalTEL 81600 6.18
LC_IV_XV_XVI_cen4 chr1_10_86400_96000 NoFused armL TELL1 TerminalTEL 91200 7.065
LC_IV_XV_XVI_cen4 chr1_11_96000_105600 NoFused armL TELL1 TerminalTEL 100800 7.671
LC_IV_XV_XVI_cen4 chr1_12_105600_115200 NoFused armL TELL1 TerminalTEL 110400 8.006
LC_IV_XV_XVI_cen4 chr1_13_115200_124800 NoFused armL TELL1 TerminalTEL 120000 8.046
LC_IV_XV_XVI_cen4 chr1_14_124800_134400 NoFused armL TELL1 TerminalTEL 129600 7.057
LC_IV_XV_XVI_cen4 chr1_15_134400_144000 NoFused armL TELL1 TerminalTEL 139200 5.185
LC_IV_XV_XVI_cen4 chr1_16_144000_153600 NoFused armL TELL1 TerminalTEL 148800 4.456
LC_IV_XV_XVI_cen4 chr1_17_153600_163200 NoFused armR TELR1 TerminalTEL 72000 4.513
LC_IV_XV_XVI_cen4 chr1_18_163200_172800 NoFused armR TELR1 TerminalTEL 62400 4.484
LC_IV_XV_XVI_cen4 chr1_19_172800_182400 NoFused armR TELR1 TerminalTEL 52800 4.17
LC_IV_XV_XVI_cen4 chr1_20_182400_192000 NoFused armR TELR1 TerminalTEL 43200 4.537
LC_IV_XV_XVI_cen4 chr1_21_192000_201600 NoFused armR TELR1 TerminalTEL 33600 5.257
LC_IV_XV_XVI_cen4 chr1_22_201600_211200 NoFused armR TELR1 TerminalTEL 24000 5.639
LC_IV_XV_XVI_cen4 chr1_23_211200_220800 NoFused armR TELR1 TerminalTEL 14400 5.129
LC_IV_XV_XVI_cen4 chr1_24_220800_230400 NoFused armR TELR1 TerminalTEL 4800 3.128
LC_IV_XV_XVI_cen4 chr2_1_0_9600 NoFused armL TELL2 TerminalTEL 4800 0.255
LC_IV_XV_XVI_cen4 chr2_2_9600_19200 NoFused armL TELL2 TerminalTEL 14400 1.411
LC_IV_XV_XVI_cen4 chr2_3_19200_28800 NoFused armL TELL2 TerminalTEL 24000 1.754
LC_IV_XV_XVI_cen4 chr2_4_28800_38400 NoFused armL TELL2 TerminalTEL 33600 1.824
LC_IV_XV_XVI_cen4 chr2_5_38400_48000 NoFused armL TELL2 TerminalTEL 43200 1.718
LC_IV_XV_XVI_cen4 chr2_6_48000_57600 NoFused armL TELL2 TerminalTEL 52800 2.072
LC_IV_XV_XVI_cen4 chr2_7_57600_67200 NoFused armL TELL2 TerminalTEL 62400 2.217
LC_IV_XV_XVI_cen4 chr2_8_67200_76800 NoFused armL TELL2 TerminalTEL 72000 2.737
LC_IV_XV_XVI_cen4 chr2_9_76800_86400 NoFused armL TELL2 TerminalTEL 81600 3.563
LC_IV_XV_XVI_cen4 chr2_10_86400_96000 NoFused armL TELL2 TerminalTEL 91200 3.145
LC_IV_XV_XVI_cen4 chr2_11_96000_105600 NoFused armL TELL2 TerminalTEL 100800 3.143
LC_IV_XV_XVI_cen4 chr2_12_105600_115200 NoFused armL TELL2 TerminalTEL 110400 3.25
LC_IV_XV_XVI_cen4 chr2_13_115200_124800 NoFused armL TELL2 TerminalTEL 120000 4.059
LC_IV_XV_XVI_cen4 chr2_14_124800_134400 NoFused armL TELL2 TerminalTEL 129600 4.584
LC_IV_XV_XVI_cen4 chr2_15_134400_144000 NoFused armL TELL2 TerminalTEL 139200 4.78
LC_IV_XV_XVI_cen4 chr2_16_144000_153600 NoFused armL TELL2 TerminalTEL 148800 4.096
LC_IV_XV_XVI_cen4 chr2_17_153600_163200 NoFused armL TELL2 TerminalTEL 158400 3.795
LC_IV_XV_XVI_cen4 chr2_18_163200_172800 NoFused armL TELL2 TerminalTEL 168000 3.775
LC_IV_XV_XVI_cen4 chr2_19_172800_182400 NoFused armL TELL2 TerminalTEL 177600 3.832
LC_IV_XV_XVI_cen4 chr2_20_182400_192000 NoFused armL TELL2 TerminalTEL 187200 4.776
LC_IV_XV_XVI_cen4 chr2_21_192000_201600 NoFused armL TELL2 TerminalTEL 196800 4.721
LC_IV_XV_XVI_cen4 chr2_22_201600_211200 NoFused armL TELL2 TerminalTEL 206400 4.602
LC_IV_XV_XVI_cen4 chr2_23_211200_220800 NoFused armL TELL2 TerminalTEL 216000 4.275
LC_IV_XV_XVI_cen4 chr2_24_220800_230400 NoFused armL TELL2 TerminalTEL 225600 3.886
LC_IV_XV_XVI_cen4 chr2_25_230400_240000 NoFused armL TELL2 TerminalTEL 235200 3.283
LC_IV_XV_XVI_cen4 chr2_26_240000_249600 NoFused armR TELR2 TerminalTEL 571200 2.796
LC_IV_XV_XVI_cen4 chr2_27_249600_259200 NoFused armR TELR2 TerminalTEL 561600 2.014
LC_IV_XV_XVI_cen4 chr2_28_259200_268800 NoFused armR TELR2 TerminalTEL 552000 1.073
LC_IV_XV_XVI_cen4 chr2_29_268800_278400 NoFused armR TELR2 TerminalTEL 542400 0.355
LC_IV_XV_XVI_cen4 chr2_30_278400_288000 NoFused armR TELR2 TerminalTEL 532800 -0.072
LC_IV_XV_XVI_cen4 chr2_31_288000_297600 NoFused armR TELR2 TerminalTEL 523200 -0.291
LC_IV_XV_XVI_cen4 chr2_32_297600_307200 NoFused armR TELR2 TerminalTEL 513600 -0.299
LC_IV_XV_XVI_cen4 chr2_33_307200_316800 NoFused armR TELR2 TerminalTEL 504000 -0.51
LC_IV_XV_XVI_cen4 chr2_34_316800_326400 NoFused armR TELR2 TerminalTEL 494400 -1.131
LC_IV_XV_XVI_cen4 chr2_35_326400_336000 NoFused armR TELR2 TerminalTEL 484800 -1.434
LC_IV_XV_XVI_cen4 chr2_36_336000_345600 NoFused armR TELR2 TerminalTEL 475200 -1.305
LC_IV_XV_XVI_cen4 chr2_37_345600_355200 NoFused armR TELR2 TerminalTEL 465600 -1.813
LC_IV_XV_XVI_cen4 chr2_38_355200_364800 NoFused armR TELR2 TerminalTEL 456000 -3.042
LC_IV_XV_XVI_cen4 chr2_39_364800_374400 NoFused armR TELR2 TerminalTEL 446400 -4.326
LC_IV_XV_XVI_cen4 chr2_40_374400_384000 NoFused armR TELR2 TerminalTEL 436800 -5.058
LC_IV_XV_XVI_cen4 chr2_41_384000_393600 NoFused armR TELR2 TerminalTEL 427200 -6.165
LC_IV_XV_XVI_cen4 chr2_42_393600_403200 NoFused armR TELR2 TerminalTEL 417600 -7.474
LC_IV_XV_XVI_cen4 chr2_43_403200_412800 NoFused armR TELR2 TerminalTEL 408000 -8.193
LC_IV_XV_XVI_cen4 chr2_44_412800_422400 NoFused armR TELR2 TerminalTEL 398400 -8.366
LC_IV_XV_XVI_cen4 chr2_45_422400_432000 NoFused armR TELR2 TerminalTEL 388800 -7.958
LC_IV_XV_XVI_cen4 chr2_46_432000_441600 NoFused armR TELR2 TerminalTEL 379200 -7.976
LC_IV_XV_XVI_cen4 chr2_47_441600_451200 NoFused armR TELR2 TerminalTEL 369600 -7.344
LC_IV_XV_XVI_cen4 chr2_48_451200_460800 NoFused armR TELR2 TerminalTEL 360000 -6.934
LC_IV_XV_XVI_cen4 chr2_49_460800_470400 NoFused armR TELR2 TerminalTEL 350400 -7.127
LC_IV_XV_XVI_cen4 chr2_50_470400_480000 NoFused armR TELR2 TerminalTEL 340800 -6.586
LC_IV_XV_XVI_cen4 chr2_51_480000_489600 NoFused armR TELR2 TerminalTEL 331200 -5.785
LC_IV_XV_XVI_cen4 chr2_52_489600_499200 NoFused armR TELR2 TerminalTEL 321600 -5.69
LC_IV_XV_XVI_cen4 chr2_53_499200_508800 NoFused armR TELR2 TerminalTEL 312000 -6.111
LC_IV_XV_XVI_cen4 chr2_54_508800_518400 NoFused armR TELR2 TerminalTEL 302400 -6.681
LC_IV_XV_XVI_cen4 chr2_55_518400_528000 NoFused armR TELR2 TerminalTEL 292800 -7.671
LC_IV_XV_XVI_cen4 chr2_56_528000_537600 NoFused armR TELR2 TerminalTEL 283200 -9.008
LC_IV_XV_XVI_cen4 chr2_57_537600_547200 NoFused armR TELR2 TerminalTEL 273600 -9.892
LC_IV_XV_XVI_cen4 chr2_58_547200_556800 NoFused armR TELR2 TerminalTEL 264000 -10.036
LC_IV_XV_XVI_cen4 chr2_59_556800_566400 NoFused armR TELR2 TerminalTEL 254400 -10.427
LC_IV_XV_XVI_cen4 chr2_60_566400_576000 NoFused armR TELR2 TerminalTEL 244800 -10.643
LC_IV_XV_XVI_cen4 chr2_61_576000_585600 NoFused armR TELR2 TerminalTEL 235200 -9.674
LC_IV_XV_XVI_cen4 chr2_62_585600_595200 NoFused armR TELR2 TerminalTEL 225600 -9.556
LC_IV_XV_XVI_cen4 chr2_63_595200_604800 NoFused armR TELR2 TerminalTEL 216000 -10.286
LC_IV_XV_XVI_cen4 chr2_64_604800_614400 NoFused armR TELR2 TerminalTEL 206400 -10.576
LC_IV_XV_XVI_cen4 chr2_65_614400_624000 NoFused armR TELR2 TerminalTEL 196800 -10.23
LC_IV_XV_XVI_cen4 chr2_66_624000_633600 NoFused armR TELR2 TerminalTEL 187200 -10.074
LC_IV_XV_XVI_cen4 chr2_67_633600_643200 NoFused armR TELR2 TerminalTEL 177600 -9.396
LC_IV_XV_XVI_cen4 chr2_68_643200_652800 NoFused armR TELR2 TerminalTEL 168000 -9.486
LC_IV_XV_XVI_cen4 chr2_69_652800_662400 NoFused armR TELR2 TerminalTEL 158400 -9.406
LC_IV_XV_XVI_cen4 chr2_70_662400_672000 NoFused armR TELR2 TerminalTEL 148800 -8.997
LC_IV_XV_XVI_cen4 chr2_71_672000_681600 NoFused armR TELR2 TerminalTEL 139200 -9.319
LC_IV_XV_XVI_cen4 chr2_72_681600_691200 NoFused armR TELR2 TerminalTEL 129600 -9.042
LC_IV_XV_XVI_cen4 chr2_73_691200_700800 NoFused armR TELR2 TerminalTEL 120000 -8.61
LC_IV_XV_XVI_cen4 chr2_74_700800_710400 NoFused armR TELR2 TerminalTEL 110400 -8.442
LC_IV_XV_XVI_cen4 chr2_75_710400_720000 NoFused armR TELR2 TerminalTEL 100800 -7.995
LC_IV_XV_XVI_cen4 chr2_76_720000_729600 NoFused armR TELR2 TerminalTEL 91200 -7.438
LC_IV_XV_XVI_cen4 chr2_77_729600_739200 NoFused armR TELR2 TerminalTEL 81600 -6.568
LC_IV_XV_XVI_cen4 chr2_78_739200_748800 NoFused armR TELR2 TerminalTEL 72000 -6.194
LC_IV_XV_XVI_cen4 chr2_79_748800_758400 NoFused armR TELR2 TerminalTEL 62400 -6.498
LC_IV_XV_XVI_cen4 chr2_80_758400_768000 NoFused armR TELR2 TerminalTEL 52800 -7.669
LC_IV_XV_XVI_cen4 chr2_81_768000_777600 NoFused armR TELR2 TerminalTEL 43200 -7.906
LC_IV_XV_XVI_cen4 chr2_82_777600_787200 NoFused armR TELR2 TerminalTEL 33600 -6.804
LC_IV_XV_XVI_cen4 chr2_83_787200_796800 NoFused armR TELR2 TerminalTEL 24000 -2.604
LC_IV_XV_XVI_cen4 chr2_84_796800_806400 NoFused armR TELR2 TerminalTEL 14400 -1.43
LC_IV_XV_XVI_cen4 chr2_85_806400_816000 NoFused armR TELR2 TerminalTEL 4800 -1.421
LC_IV_XV_XVI_cen4 chr3_1_0_9600 NoFused armL TELL3 TerminalTEL 4800 7.154
LC_IV_XV_XVI_cen4 chr3_2_9600_19200 NoFused armL TELL3 TerminalTEL 14400 7.861
LC_IV_XV_XVI_cen4 chr3_3_19200_28800 NoFused armL TELL3 TerminalTEL 24000 8.448
LC_IV_XV_XVI_cen4 chr3_4_28800_38400 NoFused armL TELL3 TerminalTEL 33600 8.751
LC_IV_XV_XVI_cen4 chr3_5_38400_48000 NoFused armL TELL3 TerminalTEL 43200 8.775
LC_IV_XV_XVI_cen4 chr3_6_48000_57600 NoFused armL TELL3 TerminalTEL 52800 9.386
LC_IV_XV_XVI_cen4 chr3_7_57600_67200 NoFused armL TELL3 TerminalTEL 62400 9.34
LC_IV_XV_XVI_cen4 chr3_8_67200_76800 NoFused armL TELL3 TerminalTEL 72000 9.528
LC_IV_XV_XVI_cen4 chr3_9_76800_86400 NoFused armL TELL3 TerminalTEL 81600 9.144
LC_IV_XV_XVI_cen4 chr3_10_86400_96000 NoFused armL TELL3 TerminalTEL 91200 8.443
LC_IV_XV_XVI_cen4 chr3_11_96000_105600 NoFused armL TELL3 TerminalTEL 100800 7.526
LC_IV_XV_XVI_cen4 chr3_12_105600_115200 NoFused armL TELL3 TerminalTEL 110400 6.288
LC_IV_XV_XVI_cen4 chr3_13_115200_124800 NoFused armR TELR3 TerminalTEL 196800 4.613
LC_IV_XV_XVI_cen4 chr3_14_124800_134400 NoFused armR TELR3 TerminalTEL 187200 3.359
LC_IV_XV_XVI_cen4 chr3_15_134400_144000 NoFused armR TELR3 TerminalTEL 177600 3.006
LC_IV_XV_XVI_cen4 chr3_16_144000_153600 NoFused armR TELR3 TerminalTEL 168000 2.588
LC_IV_XV_XVI_cen4 chr3_17_153600_163200 NoFused armR TELR3 TerminalTEL 158400 2.36
LC_IV_XV_XVI_cen4 chr3_18_163200_172800 NoFused armR TELR3 TerminalTEL 148800 2.319
LC_IV_XV_XVI_cen4 chr3_19_172800_182400 NoFused armR TELR3 TerminalTEL 139200 1.944
LC_IV_XV_XVI_cen4 chr3_20_182400_192000 NoFused armR TELR3 TerminalTEL 129600 1.709
LC_IV_XV_XVI_cen4 chr3_21_192000_201600 NoFused armR TELR3 TerminalTEL 120000 1.25
LC_IV_XV_XVI_cen4 chr3_22_201600_211200 NoFused armR TELR3 TerminalTEL 110400 0.661
LC_IV_XV_XVI_cen4 chr3_23_211200_220800 NoFused armR TELR3 TerminalTEL 100800 -0.018
LC_IV_XV_XVI_cen4 chr3_24_220800_230400 NoFused armR TELR3 TerminalTEL 91200 -0.811
LC_IV_XV_XVI_cen4 chr3_25_230400_240000 NoFused armR TELR3 TerminalTEL 81600 -1.009
LC_IV_XV_XVI_cen4 chr3_26_240000_249600 NoFused armR TELR3 TerminalTEL 72000 -1.585
LC_IV_XV_XVI_cen4 chr3_27_249600_259200 NoFused armR TELR3 TerminalTEL 62400 -2.948
LC_IV_XV_XVI_cen4 chr3_28_259200_268800 NoFused armR TELR3 TerminalTEL 52800 -4.345
LC_IV_XV_XVI_cen4 chr3_29_268800_278400 NoFused armR TELR3 TerminalTEL 43200 -5.035
LC_IV_XV_XVI_cen4 chr3_30_278400_288000 NoFused armR TELR3 TerminalTEL 33600 -4.677
LC_IV_XV_XVI_cen4 chr3_31_288000_297600 NoFused armR TELR3 TerminalTEL 24000 -1.917
LC_IV_XV_XVI_cen4 chr3_32_297600_307200 NoFused armR TELR3 TerminalTEL 14400 -0.673
LC_IV_XV_XVI_cen4 chr3_33_307200_316800 NoFused armR TELR3 TerminalTEL 4800 -1.598
LC_IV_XV_XVI_cen4 chr4_1_0_9600 Recipient armL TELL4 TerminalTEL 4800 0.044
LC_IV_XV_XVI_cen4 chr4_2_9600_19200 Recipient armL TELL4 TerminalTEL 14400 -1.163
LC_IV_XV_XVI_cen4 chr4_3_19200_28800 Recipient armL TELL4 TerminalTEL 24000 -1.853
LC_IV_XV_XVI_cen4 chr4_4_28800_38400 Recipient armL TELL4 TerminalTEL 33600 -1.757
LC_IV_XV_XVI_cen4 chr4_5_38400_48000 Recipient armL TELL4 TerminalTEL 43200 -1.576
LC_IV_XV_XVI_cen4 chr4_6_48000_57600 Recipient armL TELL4 TerminalTEL 52800 -0.687
LC_IV_XV_XVI_cen4 chr4_7_57600_67200 Recipient armL TELL4 TerminalTEL 62400 0.165
LC_IV_XV_XVI_cen4 chr4_8_67200_76800 Recipient armL TELL4 TerminalTEL 72000 1.165
LC_IV_XV_XVI_cen4 chr4_9_76800_86400 Recipient armL TELL4 TerminalTEL 81600 1.657
LC_IV_XV_XVI_cen4 chr4_10_86400_96000 Recipient armL TELL4 TerminalTEL 91200 2.57
LC_IV_XV_XVI_cen4 chr4_11_96000_105600 Recipient armL TELL4 TerminalTEL 100800 3.526
LC_IV_XV_XVI_cen4 chr4_12_105600_115200 Recipient armL TELL4 TerminalTEL 110400 4.046
LC_IV_XV_XVI_cen4 chr4_13_115200_124800 Recipient armL TELL4 TerminalTEL 120000 4.029
LC_IV_XV_XVI_cen4 chr4_14_124800_134400 Recipient armL TELL4 TerminalTEL 129600 5.062
LC_IV_XV_XVI_cen4 chr4_15_134400_144000 Recipient armL TELL4 TerminalTEL 139200 6.481
LC_IV_XV_XVI_cen4 chr4_16_144000_153600 Recipient armL TELL4 TerminalTEL 148800 7.254
LC_IV_XV_XVI_cen4 chr4_17_153600_163200 Recipient armL TELL4 TerminalTEL 158400 7.206
LC_IV_XV_XVI_cen4 chr4_18_163200_172800 Recipient armL TELL4 TerminalTEL 168000 7.579
LC_IV_XV_XVI_cen4 chr4_19_172800_182400 Recipient armL TELL4 TerminalTEL 177600 7.749
LC_IV_XV_XVI_cen4 chr4_20_182400_192000 Recipient armL TELL4 TerminalTEL 187200 7.626
LC_IV_XV_XVI_cen4 chr4_21_192000_201600 Recipient armL TELL4 TerminalTEL 196800 8.649
LC_IV_XV_XVI_cen4 chr4_22_201600_211200 Recipient armL TELL4 TerminalTEL 206400 9.508
LC_IV_XV_XVI_cen4 chr4_23_211200_220800 Recipient armL TELL4 TerminalTEL 216000 9.333
LC_IV_XV_XVI_cen4 chr4_24_220800_230400 Recipient armL TELL4 TerminalTEL 225600 8.983
LC_IV_XV_XVI_cen4 chr4_25_230400_240000 Recipient armL TELL4 TerminalTEL 235200 8.206
LC_IV_XV_XVI_cen4 chr4_26_240000_249600 Recipient armL TELL4 TerminalTEL 244800 7.881
LC_IV_XV_XVI_cen4 chr4_27_249600_259200 Recipient armL TELL4 TerminalTEL 254400 7.304
LC_IV_XV_XVI_cen4 chr4_28_259200_268800 Recipient armL TELL4 TerminalTEL 264000 7.066
LC_IV_XV_XVI_cen4 chr4_29_268800_278400 Recipient armL TELL4 TerminalTEL 273600 6.372
LC_IV_XV_XVI_cen4 chr4_30_278400_288000 Recipient armL TELL4 TerminalTEL 283200 5.76
LC_IV_XV_XVI_cen4 chr4_31_288000_297600 Recipient armL TELL4 TerminalTEL 292800 5.742
LC_IV_XV_XVI_cen4 chr4_32_297600_307200 Recipient armL TELL4 TerminalTEL 302400 5.287
LC_IV_XV_XVI_cen4 chr4_33_307200_316800 Recipient armL TELL4 TerminalTEL 312000 5.059
LC_IV_XV_XVI_cen4 chr4_34_316800_326400 Recipient armL TELL4 TerminalTEL 321600 5.036
LC_IV_XV_XVI_cen4 chr4_35_326400_336000 Recipient armL TELL4 TerminalTEL 331200 3.832
LC_IV_XV_XVI_cen4 chr4_36_336000_345600 Recipient armL TELL4 TerminalTEL 340800 3.244
LC_IV_XV_XVI_cen4 chr4_37_345600_355200 Recipient armL TELL4 TerminalTEL 350400 3.288
LC_IV_XV_XVI_cen4 chr4_38_355200_364800 Recipient armL TELL4 TerminalTEL 360000 3.167
LC_IV_XV_XVI_cen4 chr4_39_364800_374400 Recipient armL TELL4 TerminalTEL 369600 3.072
LC_IV_XV_XVI_cen4 chr4_40_374400_384000 Recipient armL TELL4 TerminalTEL 379200 3.526
LC_IV_XV_XVI_cen4 chr4_41_384000_393600 Recipient armL TELL4 TerminalTEL 388800 2.445
LC_IV_XV_XVI_cen4 chr4_42_393600_403200 Recipient armL TELL4 TerminalTEL 398400 1.571
LC_IV_XV_XVI_cen4 chr4_43_403200_412800 Recipient armL TELL4 TerminalTEL 408000 1.669
LC_IV_XV_XVI_cen4 chr4_44_412800_422400 Recipient armL TELL4 TerminalTEL 417600 2.092
LC_IV_XV_XVI_cen4 chr4_45_422400_432000 Recipient armL TELL4 TerminalTEL 427200 2.037
LC_IV_XV_XVI_cen4 chr4_46_432000_441600 Recipient armL TELL4 TerminalTEL 436800 1.56
LC_IV_XV_XVI_cen4 chr4_47_441600_451200 Recipient armL TELL4 TerminalTEL 446400 1.132
LC_IV_XV_XVI_cen4 chr4_48_451200_460800 Recipient armR TELR4 InternalTEL 1080000 0.115
LC_IV_XV_XVI_cen4 chr4_49_460800_470400 Recipient armR TELR4 InternalTEL 1070400 -0.954
LC_IV_XV_XVI_cen4 chr4_50_470400_480000 Recipient armR TELR4 InternalTEL 1060800 -1.774
LC_IV_XV_XVI_cen4 chr4_51_480000_489600 Recipient armR TELR4 InternalTEL 1051200 -2.146
LC_IV_XV_XVI_cen4 chr4_52_489600_499200 Recipient armR TELR4 InternalTEL 1041600 -1.988
LC_IV_XV_XVI_cen4 chr4_53_499200_508800 Recipient armR TELR4 InternalTEL 1032000 -2.569
LC_IV_XV_XVI_cen4 chr4_54_508800_518400 Recipient armR TELR4 InternalTEL 1022400 -2.681
LC_IV_XV_XVI_cen4 chr4_55_518400_528000 Recipient armR TELR4 InternalTEL 1012800 -2.976
LC_IV_XV_XVI_cen4 chr4_56_528000_537600 Recipient armR TELR4 InternalTEL 1003200 -3.193
LC_IV_XV_XVI_cen4 chr4_57_537600_547200 Recipient armR TELR4 InternalTEL 993600 -2.78
LC_IV_XV_XVI_cen4 chr4_58_547200_556800 Recipient armR TELR4 InternalTEL 984000 -3.374
LC_IV_XV_XVI_cen4 chr4_59_556800_566400 Recipient armR TELR4 InternalTEL 974400 -4
LC_IV_XV_XVI_cen4 chr4_60_566400_576000 Recipient armR TELR4 InternalTEL 964800 -3.546
LC_IV_XV_XVI_cen4 chr4_61_576000_585600 Recipient armR TELR4 InternalTEL 955200 -3.139
LC_IV_XV_XVI_cen4 chr4_62_585600_595200 Recipient armR TELR4 InternalTEL 945600 -2.88
LC_IV_XV_XVI_cen4 chr4_63_595200_604800 Recipient armR TELR4 InternalTEL 936000 -2.803
LC_IV_XV_XVI_cen4 chr4_64_604800_614400 Recipient armR TELR4 InternalTEL 926400 -2.994
LC_IV_XV_XVI_cen4 chr4_65_614400_624000 Recipient armR TELR4 InternalTEL 916800 -3.252
LC_IV_XV_XVI_cen4 chr4_66_624000_633600 Recipient armR TELR4 InternalTEL 907200 -3.353
LC_IV_XV_XVI_cen4 chr4_67_633600_643200 Recipient armR TELR4 InternalTEL 897600 -4.128
LC_IV_XV_XVI_cen4 chr4_68_643200_652800 Recipient armR TELR4 InternalTEL 888000 -4.302
LC_IV_XV_XVI_cen4 chr4_69_652800_662400 Recipient armR TELR4 InternalTEL 878400 -4.421
LC_IV_XV_XVI_cen4 chr4_70_662400_672000 Recipient armR TELR4 InternalTEL 868800 -4.913
LC_IV_XV_XVI_cen4 chr4_71_672000_681600 Recipient armR TELR4 InternalTEL 859200 -5.293
LC_IV_XV_XVI_cen4 chr4_72_681600_691200 Recipient armR TELR4 InternalTEL 849600 -4.029
LC_IV_XV_XVI_cen4 chr4_73_691200_700800 Recipient armR TELR4 InternalTEL 840000 -2.243
LC_IV_XV_XVI_cen4 chr4_74_700800_710400 Recipient armR TELR4 InternalTEL 830400 -2.312
LC_IV_XV_XVI_cen4 chr4_75_710400_720000 Recipient armR TELR4 InternalTEL 820800 -2.634
LC_IV_XV_XVI_cen4 chr4_76_720000_729600 Recipient armR TELR4 InternalTEL 811200 -3.132
LC_IV_XV_XVI_cen4 chr4_77_729600_739200 Recipient armR TELR4 InternalTEL 801600 -2.913
LC_IV_XV_XVI_cen4 chr4_78_739200_748800 Recipient armR TELR4 InternalTEL 792000 -3.039
LC_IV_XV_XVI_cen4 chr4_79_748800_758400 Recipient armR TELR4 InternalTEL 782400 -3.186
LC_IV_XV_XVI_cen4 chr4_80_758400_768000 Recipient armR TELR4 InternalTEL 772800 -3.07
LC_IV_XV_XVI_cen4 chr4_81_768000_777600 Recipient armR TELR4 InternalTEL 763200 -2.468
LC_IV_XV_XVI_cen4 chr4_82_777600_787200 Recipient armR TELR4 InternalTEL 753600 -1.991
LC_IV_XV_XVI_cen4 chr4_83_787200_796800 Recipient armR TELR4 InternalTEL 744000 -1.522
LC_IV_XV_XVI_cen4 chr4_84_796800_806400 Recipient armR TELR4 InternalTEL 734400 -1.948
LC_IV_XV_XVI_cen4 chr4_85_806400_816000 Recipient armR TELR4 InternalTEL 724800 -2.409
LC_IV_XV_XVI_cen4 chr4_86_816000_825600 Recipient armR TELR4 InternalTEL 715200 -3.226
